,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MTFR1,-0.0126857,-0.036890224,4.106326,-0.019337606,5.6239424,-0.058399927,-0.033278897,-0.046165347,4.2066803,-0.0055985725,-0.03374912,-0.03771535,4.209125,5.534935,-0.0036858118,3.3526547
CD93,-0.0135337375,-0.03782802,4.2575274,-0.02059747,5.7399116,-0.059809815,-0.0337574,-0.04694331,4.328124,-0.006214148,-0.035004787,-0.03820076,4.4257374,5.724253,-0.0045598014,3.4543822
WDR5,-0.00093722186,-0.024943952,1.9066601,-0.0035201977,2.6530883,-0.0371145,-0.021847606,-0.029787371,2.328352,0.17477977,-0.017093481,-0.02695371,1.8501577,3.1886175,0.6174053,1.8248854
JAK3,-0.013042903,-0.037401058,4.188785,-0.019877262,5.6989274,-0.059224207,-0.0336638,-0.04669379,4.2571907,-0.005823608,-0.03434632,-0.0380925,4.2928615,5.6318564,-0.003954734,3.3962967
GSTM5,-0.013705858,-0.03815398,4.3163567,-0.0209289,5.8066716,-0.060454905,-0.03415525,-0.047420528,4.3700094,-0.006408156,-0.03538049,-0.038462587,4.4644704,5.7913804,-0.004634941,3.4685047
MTHFD1,-0.01347386,-0.037876558,4.2737527,-0.020460911,5.750992,-0.059871964,-0.03393659,-0.047052376,4.324262,-0.0061124745,-0.034940917,-0.038273327,4.409426,5.717429,-0.0044506746,3.4613814
ZFP451,-0.012836398,-0.037134152,4.177197,-0.019668896,5.6390305,-0.05874012,-0.033303678,-0.046290673,4.248108,-0.0057391506,-0.03401355,-0.037679672,4.296727,5.562506,-0.0041365335,3.415628
HMGB2,-0.013649102,-0.038091384,4.304944,-0.020777516,5.7942133,-0.060287144,-0.034106247,-0.04731087,4.3558326,-0.006349755,-0.03528993,-0.038448256,4.441344,5.7718534,-0.0045464034,3.464566
CASP1,-0.013491206,-0.03791604,4.2688723,-0.020488307,5.758613,-0.059952434,-0.0339803,-0.04711348,4.3233156,-0.006123556,-0.034994923,-0.038332574,4.4132714,5.727161,-0.004422217,3.4604332
JUN,0.0061962977,-0.023664033,1.7171186,-0.0020880273,2.3523993,-0.035483725,-0.020678928,-0.028582942,2.149414,0.22726776,-0.015567227,-0.02584412,1.6474637,3.0060883,0.7208301,1.6704012
TLE2,-0.013196707,-0.03770032,4.220321,-0.020163469,5.747929,-0.059638366,-0.033989917,-0.046967898,4.303774,-0.0059501766,-0.034687486,-0.0382858,4.3325744,5.6851397,-0.0040643564,3.4164815
ALDH9A1,-0.012713964,-0.03690227,4.1174445,-0.019383362,5.5980186,-0.05831232,-0.0330797,-0.046023443,4.2110443,-0.0055777687,-0.033745643,-0.037602246,4.253778,5.5205603,-0.0039224313,3.3900988
