,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PDCD2,3.3487637,-0.020280289,4.9856644,6.390399,9.53933,-0.030207532,-0.006636088,-0.062631,-0.007912175,-0.029739296,2.3856654,4.8719435,4.884436,-0.034643345,-0.0011466355,-0.049623102
MBTD1,3.303902,-0.020063056,4.9116354,6.2935176,9.403161,-0.029725479,-0.0063835667,-0.06156685,-0.00780135,-0.029068671,2.3533928,4.790598,4.836056,-0.03424447,-0.0011216545,-0.04903439
SMAD2,3.866489,-0.017547771,4.467779,5.306616,7.819126,-0.024565687,-0.0029719835,-0.04648455,-0.012562501,-0.018148007,1.4917973,4.7120533,4.428312,-0.039375246,0.11444148,-0.039605122
ARID3B,3.424928,-0.020634634,5.096129,6.512307,9.748115,-0.03085532,-0.0065920125,-0.06407004,-0.007820988,-0.030395774,2.4422088,4.977907,4.9922023,-0.035245717,-0.0011084139,-0.050476953
HOMER1,2.7281718,-0.019660937,5.460559,5.96538,9.3660755,-0.027614428,-0.0095319385,-0.059787795,-0.0045620897,-0.029080395,1.9408526,4.275022,5.3491607,-0.03370162,-0.0062814103,-0.05341268
GYPE,3.3968303,-0.020550517,5.067479,6.444823,9.668753,-0.030663373,-0.00658288,-0.06349253,-0.0076144687,-0.03007151,2.4197814,4.947765,4.9481688,-0.03491088,-0.0011090563,-0.050035924
ZBTB2,2.3773413,-0.017253412,5.1672816,5.3821898,8.772373,-0.025354382,-0.010933195,-0.05484851,-0.0012392149,-0.027503584,2.0959456,4.0191503,4.8221235,-0.031188753,-0.0061309845,-0.047913898
MRS2,2.990155,-0.018085761,4.9132743,5.860935,9.129388,-0.028065309,-0.008755215,-0.05846516,-0.0040438375,-0.028613036,2.504805,4.643594,4.5664396,-0.032602742,-0.001894865,-0.04587467
ISCA1,3.480731,-0.020755438,5.1683354,6.5586185,9.833142,-0.031047778,-0.006907344,-0.06437458,-0.007915353,-0.030510422,2.4506745,5.050782,5.0521407,-0.035428364,-0.0010684195,-0.051037777
AMN1,3.6509414,-0.021698147,5.474016,6.887389,10.396457,-0.032837037,-0.007689414,-0.06813575,-0.007811136,-0.032580025,2.6233108,5.3314214,5.299446,-0.037284262,-0.00093920704,-0.053548526
ITGA4,3.655849,-0.021716531,5.4749756,6.8720984,10.391113,-0.032778017,-0.007878207,-0.06791557,-0.007902709,-0.032399017,2.6075296,5.3482795,5.2930465,-0.037340928,-0.00083686813,-0.05356214
CYP1B1,3.564327,-0.021157913,5.3069916,6.722045,10.094049,-0.031883076,-0.007124313,-0.06622283,-0.007900329,-0.031528704,2.51299,5.188133,5.1674924,-0.03634232,-0.0010481577,-0.052122425
POLR2A,3.376123,-0.020340087,5.0217576,6.397818,9.578859,-0.030272724,-0.006712147,-0.06272556,-0.007855368,-0.029699272,2.387467,4.8984127,4.921987,-0.03471381,-0.0010842338,-0.049868956
IGDCC4,3.637182,-0.021607641,5.436653,6.8455033,10.331691,-0.032604598,-0.0075853476,-0.06760917,-0.007879825,-0.032212984,2.586932,5.311997,5.272601,-0.03714323,-0.00089299784,-0.0532414
AIF1L,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
NIPSNAP1,3.458095,-0.02058109,5.129855,6.5220265,9.773992,-0.030790554,-0.0068236017,-0.06395212,-0.007862946,-0.030288173,2.4287598,5.0157943,5.0276146,-0.035230104,-0.0010827575,-0.050770894
VHL,3.520027,-0.021100363,5.2607255,6.6505013,9.996269,-0.031636935,-0.0071501695,-0.065527484,-0.007807949,-0.031152772,2.4940426,5.13552,5.1155643,-0.036005415,-0.0010191792,-0.051706918
KLHL6,3.3968303,-0.020550517,5.067479,6.444823,9.668753,-0.030663373,-0.00658288,-0.06349253,-0.0076144687,-0.03007151,2.4197814,4.947765,4.9481688,-0.03491088,-0.0011090563,-0.050035924
NR3C1,3.543547,-0.02115341,5.358113,6.735744,10.2046795,-0.03228221,-0.008015566,-0.06700087,-0.00741264,-0.03236666,2.6063433,5.212061,5.1454344,-0.036454313,-0.0008784248,-0.052360516
SECISBP2L,3.316355,-0.020134611,4.9312897,6.3299284,9.452025,-0.029868884,-0.006410923,-0.06193639,-0.00786832,-0.029282533,2.3659306,4.810087,4.8580523,-0.034420133,-0.0011495621,-0.049265563
SH3BP5,2.6505573,-0.019321103,5.312044,5.8298516,9.138381,-0.026976787,-0.0091727385,-0.058332022,-0.004606665,-0.028292269,1.8934988,4.1524777,5.2231846,-0.033059392,-0.0061638593,-0.052226275
ARID3A,3.7082434,-0.021892829,5.5451064,6.943194,10.516893,-0.033112183,-0.0081322035,-0.068593696,-0.007967664,-0.032732394,2.6372411,5.4226494,5.356636,-0.037775528,-0.0007295386,-0.054180663
ASNS,3.2181237,-0.019663397,4.7824306,6.172657,9.196832,-0.029037181,-0.006282418,-0.060125507,-0.007881075,-0.028402815,2.295295,4.6693363,4.731559,-0.033618484,-0.0011838542,-0.048134413
ARHGAP28,3.1510339,-0.019508276,4.7082787,6.090637,9.07936,-0.02869007,-0.006126634,-0.059474148,-0.007764933,-0.028057639,2.2761164,4.585031,4.662532,-0.03327526,-0.0012278819,-0.047538113
TJP2,3.22161,-0.019708557,4.799923,6.179808,9.229278,-0.02909733,-0.0061738556,-0.06034798,-0.0076990817,-0.028440043,2.3155253,4.6777935,4.7473116,-0.033762958,-0.001222304,-0.048217893
UCHL3,3.3714397,-0.020370238,5.023333,6.407207,9.586983,-0.030313969,-0.0067560957,-0.062812395,-0.007883587,-0.029792657,2.401257,4.890982,4.92288,-0.034790736,-0.001108198,-0.04993574
RIN2,3.4842644,-0.020991957,5.2404423,6.6093235,9.9622965,-0.031563554,-0.007400963,-0.06531712,-0.0076512783,-0.031189825,2.4985337,5.108641,5.0716534,-0.035867274,-0.0009421925,-0.051463816
URB2,3.4634447,-0.020793429,5.153923,6.553556,9.817683,-0.031043079,-0.006893425,-0.06433284,-0.007948058,-0.030514065,2.4547672,5.0241218,5.04264,-0.035510276,-0.0010575573,-0.051007003
DNAJC16,3.1506886,-0.019457672,4.712336,6.076839,9.059696,-0.028656758,-0.0062054205,-0.059172124,-0.0076205265,-0.02795038,2.284943,4.5790095,4.663634,-0.033196893,-0.001132442,-0.04751622
RAX2,3.0014951,-0.015634587,4.622256,5.896598,8.533002,-0.02765424,-0.010701922,-0.058597602,-0.00965641,-0.032820705,2.0479195,4.384909,3.9911032,-0.03637981,-0.003029413,-0.040901784
HIF1A,3.2830055,-0.019969147,4.890429,6.30135,9.402326,-0.029714167,-0.0064442074,-0.06163746,-0.007836994,-0.029256437,2.360611,4.77638,4.8172026,-0.03418578,-0.0011949865,-0.048952367
PHC1,3.5567014,-0.02128945,5.3552375,6.7349706,10.143708,-0.03201733,-0.0074701905,-0.06666431,-0.0078050247,-0.0318333,2.54636,5.19681,5.1780405,-0.036465716,-0.0012509418,-0.0524933
DNAJB14,3.7137609,-0.021979198,5.581145,6.957975,10.594023,-0.033368833,-0.00845434,-0.06889014,-0.007748754,-0.032960303,2.667532,5.4534783,5.377481,-0.038058195,-0.00047681405,-0.054399546
PDGFRA,3.4006414,-0.0204258,5.0554013,6.4384427,9.635309,-0.030429883,-0.006790539,-0.06311682,-0.007949406,-0.029913208,2.3952172,4.93236,4.951623,-0.034936376,-0.0011114144,-0.050153375
