,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KRT8,5.533059,-0.036836725,-0.043313682,2.4021,6.5695896,-0.036915958,8.262427,-0.012480605,4.2159724,-0.04953751,5.4868684,4.382167,-0.07416113,3.3055227,-0.06967296,-0.08601207
APPBP2,5.504801,-0.036504768,-0.042699188,2.3957324,6.5624022,-0.036895894,8.20721,-0.01257683,4.1874957,-0.04944662,5.4544053,4.379877,-0.07351653,3.2561173,-0.06911865,-0.08545436
GM24455,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
GM26280,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
SOX2,2.7595162,-0.008100184,-0.004891809,1.3786951,3.423026,-0.017140685,3.6778252,-0.008757936,1.7706474,-0.027809242,2.9687872,2.845683,-0.027931334,1.1278523,-0.027385134,-0.034415737
GM37746,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
LEFTY2,5.514585,-0.036616508,-0.042931765,2.3957615,6.5574303,-0.036915362,8.222852,-0.012532834,4.1994977,-0.049488805,5.4563727,4.371364,-0.073763676,3.276685,-0.06929069,-0.08569187
SSBP4,5.502603,-0.036550794,-0.042799067,2.3935213,6.549957,-0.03688294,8.208083,-0.012529464,4.1915708,-0.049429484,5.4475074,4.3695273,-0.07362358,3.2638729,-0.06911277,-0.08551489
APBB1,5.5083466,-0.036574572,-0.04285406,2.3929572,6.545389,-0.036859658,8.214209,-0.012516924,4.194281,-0.049426734,5.4512177,4.367498,-0.073668465,3.2673059,-0.06914257,-0.08554326
SEMA4C,5.464443,-0.036298145,-0.042310968,2.3835316,6.509081,-0.0367214,8.143756,-0.01249377,4.1640377,-0.049187955,5.405368,4.350549,-0.073014185,3.2218146,-0.0685119,-0.0848686
QDPR,5.497659,-0.036474712,-0.042678017,2.3921375,6.551672,-0.03687741,8.197111,-0.0125194,4.1863422,-0.04940589,5.4452686,4.367756,-0.07350306,3.2600424,-0.069043316,-0.08538946
CITED1,5.4542947,-0.036256567,-0.04219807,2.3814664,6.5094967,-0.036767103,8.138924,-0.012494059,4.1601825,-0.049221702,5.396132,4.3490677,-0.07296145,3.2130373,-0.06834059,-0.084782444
SMAD4,4.8620424,-0.03066764,-0.034075674,2.2210355,5.909894,-0.033253226,7.2377734,-0.011241456,3.7110627,-0.044919863,4.85204,4.0679636,-0.06422508,2.7273602,-0.05964093,-0.07524459
IFITM1,5.5055623,-0.036591552,-0.042806443,2.3976507,6.563034,-0.036895055,8.214252,-0.012537637,4.1929936,-0.04947632,5.45657,4.376109,-0.073610395,3.2663114,-0.06920009,-0.0855153
ELL2,5.5792994,-0.034644194,-0.041189633,2.3731256,6.6513634,-0.036793508,8.149407,-0.013659494,4.1112714,-0.0492237,5.549452,4.444828,-0.072502725,3.2207968,-0.06834811,-0.084571294
GM45236,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
ELP2,5.5330048,-0.0367206,-0.043140948,2.3995917,6.5787973,-0.03696223,8.255937,-0.012530968,4.2084546,-0.04957468,5.483687,4.3835015,-0.07400058,3.2937768,-0.069563456,-0.08591254
MAPK3,5.521981,-0.03681097,-0.04316081,2.401694,6.5693026,-0.036893815,8.249087,-0.012516019,4.2071295,-0.04953603,5.480454,4.3858867,-0.07394403,3.2873986,-0.06951629,-0.08580133
CSRP2,5.7259235,-0.030908022,-0.03627072,1.3775604,5.603508,-0.032295223,7.9746795,-0.0064392537,3.637944,-0.03469537,3.9268532,3.455763,-0.0608949,3.1854532,-0.0640871,-0.086452685
CCND1,5.04193,-0.03278021,-0.043353118,1.5630578,5.70287,-0.032797504,7.8137174,-0.006467734,3.9486256,-0.03842508,5.5342402,3.665651,-0.07565565,3.6358006,-0.062102098,-0.07762235
ANKRD6,5.458603,-0.036220755,-0.04217767,2.3833687,6.5115943,-0.03672944,8.131572,-0.012519268,4.1595163,-0.049179763,5.398518,4.34965,-0.07289484,3.2148504,-0.06842283,-0.08477899
SIRT1,5.4884915,-0.03651801,-0.042644862,2.3894942,6.542437,-0.036828626,8.192919,-0.012545255,4.179297,-0.049413912,5.4385214,4.3714266,-0.07339159,3.2496088,-0.06891207,-0.08528172
CRTAP,5.4895473,-0.036450375,-0.0425656,2.3927019,6.546038,-0.036863353,8.186397,-0.012519185,4.1805406,-0.04937715,5.4360104,4.3690023,-0.073365994,3.2451165,-0.06890697,-0.08526547
CACHD1,5.534643,-0.036649127,-0.042964134,2.377261,6.5768876,-0.037347034,8.180216,-0.012897644,4.219613,-0.049655937,5.438787,4.3526354,-0.07376141,3.2572627,-0.069326706,-0.08596051
