,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KRT8,-0.07678183,0.47922254,4.455543,-0.03932192,-0.051488042,5.8539705,-0.07010148,1.246932,-0.036900748,2.6984751,-0.059448604,-0.040136814,6.400359,-0.029381102,5.362879,7.8500404
APPBP2,-0.07491456,0.432284,4.422978,-0.03818157,-0.049818385,5.70528,-0.06840245,1.2396562,-0.03597485,2.6028469,-0.05775335,-0.03909962,6.2363877,-0.028526545,5.254387,7.6961236
GM24455,-0.10458842,0.88437855,0.41821405,-0.05774677,-0.083184816,7.888729,-0.080137126,0.76708627,-0.036435723,5.2031646,-0.094222456,-0.06579358,9.75982,-0.047890104,6.699346,9.855243
GM26280,-0.10458818,0.8843312,0.4181027,-0.057746317,-0.08318537,7.8889875,-0.08013843,0.7670741,-0.0364336,5.203117,-0.0942216,-0.06579409,9.760095,-0.047892068,6.6993065,9.855251
SOX2,-0.06619896,0.5045184,1.3533579,-0.034819175,-0.048860174,4.6338334,-0.053627018,0.6454824,-0.021329232,3.0332804,-0.05685778,-0.040666156,6.1421256,-0.03364278,4.724445,6.5885396
GM37746,-0.10458818,0.8843312,0.4181027,-0.057746317,-0.08318537,7.8889875,-0.08013843,0.7670741,-0.0364336,5.203117,-0.0942216,-0.06579409,9.760095,-0.047892068,6.6993065,9.855251
LEFTY2,-0.075722866,0.5190304,4.4469056,-0.038001984,-0.049706936,5.74945,-0.068097554,1.30386,-0.036699705,2.6319356,-0.058268055,-0.039840117,6.2053046,-0.028097956,5.289883,7.708388
SSBP4,-0.07446373,0.4308359,4.427422,-0.037972137,-0.049482774,5.676883,-0.06813025,1.2379225,-0.0358144,2.5775802,-0.057381425,-0.038787175,6.1868305,-0.028269231,5.227701,7.6492486
APBB1,-0.07481034,0.443559,4.4286656,-0.038197782,-0.049842,5.7070427,-0.06854598,1.237234,-0.035953768,2.6013203,-0.05774667,-0.038948648,6.226851,-0.028434902,5.2502985,7.6841435
SEMA4C,-0.07247215,0.3984544,4.388439,-0.036816023,-0.047832854,5.5230327,-0.06648205,1.2267656,-0.03486168,2.4825695,-0.055651724,-0.03760663,6.0134225,-0.027313277,5.1057835,7.4748363
QDPR,-0.07457239,0.42857692,4.427564,-0.037974503,-0.04950295,5.671825,-0.068053104,1.2365148,-0.03588254,2.5771685,-0.057409506,-0.038871456,6.192243,-0.028305935,5.2249207,7.6527905
CITED1,-0.0723041,0.3929836,4.404159,-0.0368061,-0.0477583,5.514827,-0.06629987,1.2265737,-0.034833584,2.4732513,-0.05558217,-0.037677698,5.9917045,-0.027329087,5.099404,7.471839
SMAD4,-0.056324106,0.1364287,3.6875715,-0.028409174,-0.035907388,4.32947,-0.05198455,1.0616852,-0.026288671,1.8228087,-0.04230016,-0.029411605,4.586293,-0.021046426,4.10886,6.009372
IFITM1,-0.07507256,0.43673387,4.4844413,-0.03799908,-0.04951424,5.657497,-0.06827648,1.2437774,-0.036190975,2.5647068,-0.05762967,-0.038939312,6.245727,-0.028473761,5.241285,7.6733527
ELL2,-0.08952389,0.6251281,4.2213,-0.04778942,-0.06307654,6.9090643,-0.07964393,1.2926224,-0.041058622,3.489215,-0.072344474,-0.049497485,7.8057013,-0.036807824,6.272175,9.128219
GM45236,-0.10458818,0.8843312,0.4181027,-0.057746317,-0.08318537,7.8889875,-0.08013843,0.7670741,-0.0364336,5.203117,-0.0942216,-0.06579409,9.760095,-0.047892068,6.6993065,9.855251
ELP2,-0.07669839,0.47032723,4.4478564,-0.03929292,-0.051398233,5.845273,-0.069949135,1.247264,-0.036824226,2.6934826,-0.059390105,-0.04009971,6.398235,-0.029378645,5.358686,7.8450556
MAPK3,-0.07625519,0.4699658,4.4504724,-0.03902346,-0.050986554,5.808981,-0.06965294,1.247579,-0.036660694,2.6658075,-0.0589422,-0.039809715,6.3520427,-0.029163817,5.3313365,7.804753
CSRP2,-0.07586335,0.4712186,4.442697,-0.038795244,-0.05062329,5.778931,-0.0693617,1.2483451,-0.036540546,2.645778,-0.058617286,-0.039526295,6.320482,-0.028919574,5.3086734,7.7655163
CCND1,-0.07347344,0.41784805,4.4080563,-0.037443966,-0.048639793,5.5967784,-0.067348376,1.2337095,-0.035366364,2.523995,-0.05652884,-0.038153306,6.1048293,-0.02779233,5.167362,7.565234
